,Name,Age,Club,Overall,Potential,Height,Nationality
2509,M. Diouf,30,Stoke City,74,74,1.8542,Senegal
2510,G. Burdisso,29,Independiente,74,74,1.8796,Argentina
2511,V. Misidjan,24,1. FC Nürnberg,74,77,1.7272,Netherlands
2512,A. Correa,33,Once Caldas,74,74,1.8034,Colombia
2513,R. Salin,33,Sporting CP,74,74,1.8796,France
2514,F. Valverde,19,Real Madrid,74,84,1.8288,Uruguay
2515,M. Etxeberría,26,,74,74,1.8288,Paraguay
2516,R. Haps,25,Feyenoord,74,77,1.7526,Netherlands
2517,Cho Hyun Woo,26,Daegu FC,74,76,1.8796,Korea Republic
2518,Y. Gourcuff,31,Dijon FCO,74,74,1.8542,France
2519,Jesus Andradaldo,26,Internacional,74,74,1.778,Brazil
2520,P. Mpoku,26,Standard de Liège,74,74,1.8034,DR Congo
2521,D. Musto,31,SD Huesca,74,74,1.8288,Argentina
2522,M. Vargas,21,Vélez Sarsfield,74,85,1.6764,Argentina
2523,A. Baba,23,FC Schalke 04,74,79,1.778,Ghana
2524,S. Davis,33,Southampton,74,74,1.7272,Northern Ireland
2525,S. Özbayraklı,28,Fenerbahçe SK,74,74,1.7018,Turkey
2526,Mattheus Oliveira,23,Vitória Guimarães,74,79,1.8288,Brazil
2527,M. Le Marchand,28,Fulham,74,74,1.8542,France
2528,Régis,25,Al Wehda,74,76,1.7018,Brazil
2529,Nacho,29,Real Valladolid CF,74,74,1.7526,Spain
2530,B. Gibson,25,Burnley,74,80,1.8542,England
2531,C. Taylor,24,Burnley,74,78,1.8542,England
2532,T. Kędziora,24,Dynamo Kyiv,74,79,1.8288,Poland
2533,R. Saravia,25,Racing Club,74,77,1.7526,Argentina
2534,D. Drexler,28,1. FC Köln,74,74,1.8288,Germany
2535,S. Falette,26,Eintracht Frankfurt,74,77,1.8288,Guinea
2536,O. Etebo,22,Stoke City,74,84,1.7526,Nigeria
2537,A. Cerci,30,MKE Ankaragücü,74,74,1.8034,Italy
2538,L. Rodríguez,21,Estudiantes de La Plata,74,83,1.6764,Argentina
2539,R. Hubník,34,Viktoria Plzeň,74,74,1.9304,Czech Republic
2540,J. Andersen,22,Sampdoria,74,82,1.905,Denmark
2541,Fran Beltrán,19,RC Celta,74,82,1.7018,Spain
2542,D. Viera,27,Godoy Cruz,74,74,1.8542,Paraguay
2543,F. Zampedri,30,Rosario Central,74,74,1.8542,Argentina
2544,H. Lindner,27,Grasshopper Club Zürich,74,77,1.8796,Austria
2545,J. Sánchez Miño,28,Independiente,74,74,1.778,Argentina
2546,M. Pavlović,28,Angers SCO,74,75,1.9558,Croatia
2547,A. Koné,34,Sivasspor,74,74,1.8288,Ivory Coast
2548,J. Ferri,26,Nîmes Olympique,74,74,1.7272,France
2549,C. Bassogog,22,Henan Jianye FC,74,81,1.7526,Cameroon
2550,M. Diagne,26,Kasimpaşa SK,74,75,1.905,Senegal
2551,J. Ibe,22,Bournemouth,74,79,1.7526,England
2552,D. Heuer Fernandes,25,SV Darmstadt 98,74,78,1.8796,Portugal
2553,A. Fulgini,21,Angers SCO,74,82,1.8288,France
2554,M. Jensen,30,Rosenborg BK,74,74,1.778,Denmark
2555,A. Bjelland,29,FC København,74,74,1.8796,Denmark
2556,J. Fuenzalida,33,Universidad Católica,74,74,1.7018,Chile
2557,Juanfran,29,CD Leganés,74,74,1.8034,Spain
2558,S. Kittel,25,FC Ingolstadt 04,74,76,1.778,Germany
2559,V. Rosier,21,Dijon FCO,74,81,1.7526,France
2560,K. Waston,30,Vancouver Whitecaps FC,74,74,1.9558,Costa Rica
2561,P. Žulj,25,SK Sturm Graz,74,78,1.8542,Austria
2562,L. Grant,35,Manchester United,74,74,1.9304,England
2563,G. Jara,32,Universidad de Chile,74,74,1.778,Chile
2564,S. Lainer,25,FC Red Bull Salzburg,74,77,1.7526,Austria
2565,Óscar Plano,27,Real Valladolid CF,74,74,1.8288,Spain
2566,De la Bella,32,UD Las Palmas,74,74,1.8288,Spain
2567,R. Cohade,33,FC Metz,74,74,1.8034,France
2568,P. Morales,33,CD Universidad de Concepción,74,74,1.8034,Chile
2569,D. Arismendi,30,Rosario Central,74,74,1.8796,Uruguay
2570,N. Stanciu,25,Sparta Praha,74,79,1.7018,Romania
2571,D. Ćaleta-Car,21,Olympique de Marseille,74,81,1.9304,Croatia
2572,L. Fer,28,Swansea City,74,74,1.8796,Netherlands
2573,A. Williams,33,Stoke City,74,74,1.8288,Wales
2574,J. Bryan,24,Fulham,74,78,1.7018,England
2575,Ricardo Costa,37,CD Tondela,74,74,1.8288,Portugal
2576,Ailton,23,SC Braga,74,79,1.8034,Brazil
2577,R. Cota,30,Club León,74,74,1.8796,Mexico
2578,G. Margreitter,29,1. FC Nürnberg,74,74,1.8542,Austria
2579,A. Rebrov,34,Spartak Moscow,74,74,1.9304,Russia
2580,Djavan,30,GD Chaves,74,74,1.8288,Brazil
2581,A. Chedjou,33,Bursaspor,74,74,1.8288,Cameroon
2582,Luna,27,Levante UD,74,75,1.778,Spain
2583,F. Ricca,23,Málaga CF,74,80,1.778,Uruguay
2584,C. Awaziem,21,FC Porto,74,81,1.8796,Nigeria
2585,F. Carrizo,27,Rosario Central,74,74,1.7018,Argentina
2586,A. Ragusa,28,Hellas Verona,74,74,1.8288,Italy
2587,A. Wan-Bissaka,20,Crystal Palace,74,84,1.8288,England
2588,J. Biabiany,30,Parma,74,74,1.778,France
2589,B. Mensah,23,Kayserispor,74,81,1.8034,Ghana
2590,D. Padelli,32,Inter,74,74,1.905,Italy
2591,D. Tošić,33,Guangzhou R&F; FC,74,74,1.8542,Serbia
2592,E. Bauthéac,30,Brisbane Roar,74,74,1.7018,France
2593,Tiago Silva,25,CD Feirense,74,77,1.7018,Portugal
2594,A. Tameze,24,OGC Nice,74,80,1.8034,Cameroon
2595,V. Manceau,28,Angers SCO,74,74,1.7526,France
2596,F. Bardi,26,Frosinone,74,75,1.8796,Italy
2597,L. Advíncula,28,Rayo Vallecano,74,74,1.778,Peru
2598,J. Gallardo,23,Monterrey,74,80,1.7526,Mexico
2599,Enaldo Toxeto,30,Grêmio,74,74,1.8034,Brazil
2600,Camilo,29,Querétaro,74,74,1.7018,Brazil
2601,J. Schmid,28,FC Augsburg,74,74,1.778,France
2602,Welthon,26,Vitória Guimarães,74,76,1.8034,Brazil
2603,Moi Gómez,24,SD Huesca,74,79,1.7526,Spain
2604,Marc Muniesa,26,Girona FC,74,78,1.778,Spain
2605,Samu Saiz,27,Leeds United,74,75,1.7526,Spain
2606,J. Sorbon,34,En Avant de Guingamp,73,73,1.8288,France
2607,S. Long,31,Southampton,73,73,1.778,Republic of Ireland
2608,S. Wuytens,28,AZ Alkmaar,73,73,1.8288,Belgium
2609,S. Araujo,26,UD Las Palmas,73,76,1.8034,Argentina
2610,André Martins,28,Legia Warszawa,73,73,1.7018,Portugal
2611,S. March,23,Brighton & Hove Albion,73,77,1.8034,England
2612,F. Chafik,31,Dijon FCO,73,73,1.8288,Morocco
2613,K. Ajer,20,Celtic,73,82,1.9558,Norway
2614,K. Grosicki,30,Hull City,73,73,1.8034,Poland
2615,Alex Bergantiños,33,Deportivo de La Coruña,73,73,1.7526,Spain
2616,E. Derdiyok,30,Galatasaray SK,73,73,1.905,Switzerland
2617,David Braz,31,Sivasspor,73,73,1.8796,Brazil
2618,D. Roef,24,Waasland-Beveren,73,77,1.8796,Belgium
2619,Lombán,31,Málaga CF,73,73,1.8542,Spain
2620,J. Drobný,38,SV Werder Bremen,73,73,1.9304,Czech Republic
2621,A. Acquah,26,Empoli,73,74,1.778,Ghana
2622,T. Smith,26,Huddersfield Town,73,76,1.8542,England
2623,R. Nuzzolo,34,Neuchâtel Xamax,73,73,1.7526,Switzerland
2624,G. Jung,23,Hamburger SV,73,80,1.8796,Germany
2625,M. Iturra,34,Villarreal CF,73,73,1.7526,Chile
2626,Molinero,32,Real Sporting de Gijón,73,73,1.7526,Spain
2627,Pedro Sá,24,Portimonense SC,73,80,1.7526,Portugal
2628,D. Pérez,29,Colo-Colo,73,73,1.6764,Argentina
2629,B. Cesar,35,Chievo Verona,73,73,1.905,Slovenia
2630,D. Braghieri,31,Atlético Nacional,73,73,1.8542,Argentina
2631,C. Álvarez,32,Real Zaragoza,73,73,1.8542,Argentina
2632,Carlos Ponck,23,CD Aves,73,78,1.8288,Cape Verde
2633,R. Assalé,24,BSC Young Boys,73,78,1.6764,Ivory Coast
2634,M. Miazga,22,FC Nantes,73,78,1.9304,United States
2635,Léo Bonatini,24,Wolverhampton Wanderers,73,78,1.8288,Brazil
2636,B. Fernández,23,Club Necaxa,73,80,1.7018,Argentina
2637,S. Hutchinson,27,Millwall,73,73,1.8796,England
2638,S. Rybalka,28,Sivasspor,73,74,1.7526,Ukraine
2639,N. Acevedo,29,Unión de Santa Fe,73,73,1.778,Argentina
2640,J. Lucero,26,Club Tijuana,73,74,1.778,Argentina
2641,G. Chakvetadze,18,KAA Gent,73,86,1.778,Georgia
2642,I. Fossum,21,Hannover 96,73,78,1.8034,Norway
2643,V. Karavaev,23,Vitesse,73,77,1.7526,Russia
2644,T. Leibold,24,1. FC Nürnberg,73,76,1.7526,Germany
2645,G. Arias,30,Racing Club,73,73,1.8796,Chile
2646,T. Huddlestone,31,Derby County,73,73,1.8796,England
2647,A. Clayton,29,Middlesbrough,73,73,1.7526,England
2648,K. Nakamura,37,Kawasaki Frontale,73,73,1.7526,Japan
2649,L. Koné,29,RC Strasbourg Alsace,73,73,1.8796,Ivory Coast
2650,M. Vejinović,28,AZ Alkmaar,73,73,1.8542,Netherlands
2651,H. Van Crombrugge,25,KAS Eupen,73,77,1.8796,Belgium
2652,M. Russ,32,Eintracht Frankfurt,73,73,1.905,Germany
2653,Pietrson Mendes,34,Bahia,73,73,1.7272,Brazil
2654,Salvi Sánchez,27,Cádiz CF,73,73,1.7526,Spain
2655,E. Pavez,28,Colo-Colo,73,73,1.8034,Chile
2656,I. Kovács,26,,73,74,1.7272,Hungary
2657,Nildo Petrolina,32,CD Aves,73,73,1.7526,Brazil
2658,Y. Seleznyov,32,Akhisar Belediyespor,73,73,1.8796,Ukraine
2659,C. Löwe,29,Huddersfield Town,73,73,1.7526,Germany
2660,V. Cantillo,24,Junior FC,73,80,1.8034,Colombia
2661,J. Ward,28,Crystal Palace,73,73,1.8796,England
2662,S. Skrzybski,25,FC Schalke 04,73,74,1.7526,Germany
2663,Diego Oliveira,28,FC Tokyo,73,73,1.778,Brazil
2664,Luis Milla,23,CD Tenerife,73,80,1.7526,Spain
2665,A. Ba,27,Rayo Vallecano,73,75,1.9812,Senegal
2666,Jaim Abra,26,América FC (Minas Gerais),73,73,1.8796,Brazil
2667,S. von Bergen,35,BSC Young Boys,73,73,1.8288,Switzerland
2668,S. Armenteros,28,Portland Timbers,73,73,1.8034,Sweden
2669,Y. Öztekin,31,Göztepe SK,73,73,1.778,Turkey
2670,J. Molina,30,Monterrey,73,73,1.8542,Mexico
2671,R. Gikiewicz,30,1. FC Union Berlin,73,73,1.905,Poland
2672,G. Silva,24,Independiente,73,78,1.8542,Uruguay
2673,W. Hoolahan,36,West Bromwich Albion,73,73,1.6764,Republic of Ireland
2674,Freder Cabral,26,Atlético Mineiro,73,73,1.8796,Brazil
2675,J. Gómez,28,Al Fayha,73,73,1.7018,Argentina
2676,Rodrigo Galo,31,AEK Athens,73,73,1.7526,Brazil
2677,R. Fredericks,25,West Ham United,73,75,1.8034,England
2678,M. Ishak,25,1. FC Nürnberg,73,76,1.8542,Sweden
2679,N. Gießelmann,26,Fortuna Düsseldorf,73,74,1.8288,Germany
2680,Luis Couprins,30,Atlético Paranaense,73,73,1.778,Brazil
2681,F. Kudryashov,31,,73,73,1.8034,Russia
2682,S. Zoller,27,1. FC Köln,73,73,1.778,Germany
2683,D. Brooks,20,Bournemouth,73,85,1.8288,Wales
2684,M. Hawsawi,26,Al Ahli,73,76,1.8034,Saudi Arabia
2685,M. Bolaños,28,Club Tijuana,73,73,1.7018,Ecuador
2686,J. St. Juste,21,Feyenoord,73,78,1.8542,Netherlands
2687,João Aurélio,29,Moreirense FC,73,73,1.8288,Portugal
2688,J. Marié,26,Dijon FCO,73,74,1.778,France
2689,R. Benzar,26,,73,76,1.8034,Romania
2690,G. Sertic,28,Olympique de Marseille,73,73,1.8288,France
2691,R. Philippoteaux,30,AJ Auxerre,73,73,1.7018,France
2692,Gerson,21,Fiorentina,73,81,1.8288,Brazil
2693,B. Assombalonga,25,Middlesbrough,73,76,1.778,DR Congo
2694,J. Šural,28,Sparta Praha,73,73,1.8288,Czech Republic
2695,Gerso,27,Sporting Kansas City,73,73,1.7272,Guinea Bissau
2696,M. Urruti,27,FC Dallas,73,74,1.8288,Argentina
2697,D. Ciofani,32,Frosinone,73,73,1.905,Italy
2698,Etxeita,30,SD Huesca,73,73,1.8542,Spain
2699,L. Ayling,26,Leeds United,73,74,1.8542,England
2700,K. Saief,24,RSC Anderlecht,73,76,1.7526,United States
2701,S. Thioub,23,Nîmes Olympique,73,78,1.778,France
2702,D. Bronn,23,KAA Gent,73,80,1.8288,Tunisia
2703,J. Basanta,34,Monterrey,73,73,1.8796,Argentina
2704,Diego Farías,28,Cagliari,73,73,1.7272,Brazil
2705,L. Rodríguez,27,Tigres U.A.N.L.,73,74,1.7526,Mexico
2706,Marcos Paneira,30,Bahia,73,73,1.8288,Brazil
2707,Cifuentes,39,Cádiz CF,73,73,1.905,Spain
2708,K. Bartley,27,West Bromwich Albion,73,75,1.9304,England
2709,K. Monnet-Paquet,29,AS Saint-Étienne,73,73,1.8288,France
2710,G. Cameron,32,Queens Park Rangers,73,73,1.905,United States
2711,R. Yabo,26,FC Red Bull Salzburg,73,74,1.778,Germany
2712,A. Najar,25,RSC Anderlecht,73,76,1.7018,Honduras
2713,B. Ramselaar,22,PSV,73,79,1.778,Netherlands
2714,T. Ciğerci,26,Fenerbahçe SK,73,76,1.8542,Turkey
2715,O. Pérez,37,Patriotas Boyacá FC,73,73,1.8034,Argentina
2716,F. Mattiello,22,Bologna,73,78,1.8288,Italy
2717,V. Forren,30,Molde FK,73,73,1.8542,Norway
2718,F. Diedhiou,25,Bristol City,73,77,1.8796,Senegal
2719,K. Darlow,27,Newcastle United,73,75,1.905,England
2720,F. Novák,28,Trabzonspor,73,73,1.8288,Czech Republic
2721,P. Martinez,29,RC Strasbourg Alsace,73,74,1.8288,France
2722,M. Santos,25,CD Leganés,73,77,1.7526,Uruguay
2723,J. Kopic,28,Viktoria Plzeň,73,73,1.8034,Czech Republic
2724,N. Al Abed,28,Al Hilal,73,73,1.6764,Saudi Arabia
2725,C. Keşerü,31,,73,73,1.778,Romania
2726,Ferrán Torres,18,Valencia CF,73,86,1.8034,Spain
2727,S. Kapino,24,SV Werder Bremen,73,78,1.9558,Greece
2728,O. Opazo,27,Colo-Colo,73,73,1.7018,Chile
2729,André Geraldes,27,Real Sporting de Gijón,73,74,1.8034,Portugal
2730,Juli Piresinho,30,Bahia,73,73,1.8034,Brazil
2731,J. Schlupp,25,Crystal Palace,73,76,1.778,Ghana
2732,Vinicius Cardenha,26,Fluminense,73,73,1.778,Brazil
2733,B. Lozano,24,Santos Laguna,73,78,1.6764,Uruguay
2734,P. Hrošovský,26,Viktoria Plzeň,73,76,1.7526,Slovakia
2735,Gabriel Silva,27,AS Saint-Étienne,73,74,1.778,Brazil
2736,O. Sorg,28,Hannover 96,73,73,1.7526,Germany
2737,B. Johnsen,26,AZ Alkmaar,73,74,1.9558,Norway
2738,M. Yanga-Mbiwa,29,Olympique Lyonnais,73,73,1.8288,France
2739,M. Britos,29,Querétaro,73,73,1.7018,Uruguay
2740,R. Hennings,30,Fortuna Düsseldorf,73,73,1.8034,Germany
2741,J. Bamba,22,LOSC Lille,73,82,1.7526,France
2742,Ivo Rodrigues,23,Royal Antwerp FC,73,79,1.778,Portugal
2743,E. Audero,21,Sampdoria,73,85,1.905,Italy
2744,A. Maier,19,Hertha BSC,73,86,1.8288,Germany
2745,F. Tissone,31,CD Nacional,73,73,1.8034,Argentina
2746,M. Dituro,31,Universidad Católica,73,73,1.905,Argentina
2747,G. Bia,28,Sporting Lokeren,73,73,1.8034,Belgium
2748,B. Alıcı,21,Fenerbahçe SK,73,80,1.8034,Turkey
2749,G. Bussmann,27,1. FSV Mainz 05,73,73,1.8288,France
2750,C. Buchtmann,26,FC St. Pauli,73,76,1.7526,Germany
2751,J. Al Hussien,35,Al Taawoun,73,73,1.6764,Syria
2752,G. Poblete,25,San Lorenzo de Almagro,73,76,1.7272,Argentina
2753,M. Niakhaté,22,1. FSV Mainz 05,73,80,1.905,France
2754,T. Minamino,23,FC Red Bull Salzburg,73,80,1.7526,Japan
2755,N. Benedetti,21,Deportivo Cali,73,85,1.778,Colombia
2756,Y. Sanogo,25,Toulouse Football Club,73,78,1.905,France
2757,E. Álvarez,20,Club América,73,79,1.8542,Mexico
2758,S. Sunzu,29,FC Metz,73,74,1.905,Zambia
2759,M. Kanazaki,29,Sagan Tosu,73,73,1.8034,Japan
2760,Paulinho,26,GD Chaves,73,73,1.7526,Portugal
2761,L. Bustamante,32,Deportes Iquique,73,73,1.7018,Argentina
2762,E. Schelotto,29,Brighton & Hove Albion,73,73,1.8796,Italy
2763,Ignasi Miquel,25,Getafe CF,73,77,1.8796,Spain
2764,Álex Gallar,26,SD Huesca,73,74,1.7526,Spain
2765,Orlando Sá,30,Standard de Liège,73,73,1.8796,Portugal
2766,T. Ince,26,Stoke City,73,74,1.778,England
2767,Víctor Rodríguez,28,Seattle Sounders FC,73,73,1.6764,Spain
2768,L. Baal,32,Stade Rennais FC,73,73,1.7526,France
2769,Élton,32,Al Qadisiyah,73,73,1.5748,Brazil
2770,A. Ounas,21,Napoli,73,82,1.7272,Algeria
2771,H. Afful,32,Columbus Crew SC,73,73,1.6764,Ghana
2772,C. Clemens,26,1. FC Köln,73,73,1.778,Germany
2773,F. Amorebieta,33,Independiente,73,73,1.905,Venezuela
2774,J. O'Connell,24,Sheffield United,73,80,1.905,England
2775,F. Dionisi,31,Frosinone,73,73,1.778,Italy
2776,H. Harbaoui,33,SV Zulte-Waregem,73,73,1.8542,Tunisia
2777,M. Nervo,27,Santos Laguna,73,76,1.8034,Argentina
2778,J. Djourou,31,SPAL,73,73,1.905,Switzerland
2779,P. Karlsson,32,AIK,73,73,1.8288,Sweden
2780,M. Rangel,27,Atlético Bucaramanga,73,73,1.8542,Colombia
2781,S. Pérez,25,Pachuca,73,77,1.7526,Colombia
2782,F. Manríquez,34,CD Universidad de Concepción,73,73,1.6764,Chile
2783,Abraham González,32,Lobos BUAP,73,73,1.778,Spain
2784,Ailton Valpaços,26,Atlético Mineiro,73,73,1.8542,Brazil
2785,J. Koundé,19,FC Girondins de Bordeaux,73,86,1.778,France
2786,T. Xhaka,27,FC Basel 1893,73,75,1.7272,Albania
2787,E. Mena,29,Racing Club,73,73,1.7272,Chile
2788,W. Janssen,31,FC Utrecht,73,73,1.8542,Netherlands
2789,Douglas Armeira,26,América FC (Minas Gerais),73,73,1.7526,Brazil
2790,M. Demiral,20,Alanyaspor,73,83,1.9304,Turkey
2791,D. Vera,33,Club Atlético Tigre,73,73,1.8288,Uruguay
2792,M. Kamiński,26,Fortuna Düsseldorf,73,75,1.9304,Poland
2793,S. Cárdenas,28,Atlético Bucaramanga,73,73,1.6764,Colombia
2794,K. Phillips,22,Leeds United,73,79,1.778,England
2795,M. Rensing,34,Fortuna Düsseldorf,73,73,1.905,Germany
2796,Y. Mokhtar,26,MKE Ankaragücü,73,73,1.778,Morocco
2797,B. Dejaegere,27,KAA Gent,73,74,1.7526,Belgium
2798,R. Orsolini,21,Bologna,73,85,1.8288,Italy
2799,S. de Jong,29,Sydney FC,73,73,1.8542,Netherlands
2800,J. Riedewald,21,Crystal Palace,73,80,1.8288,Netherlands
2801,C. Yacob,30,Nottingham Forest,73,73,1.8034,Argentina
2802,Yan Junling,27,Shanghai SIPG FC,73,76,1.905,China PR
2803,Miguel Veloso,32,Genoa,73,73,1.8034,Portugal
2804,B. Zuculini,25,River Plate,73,76,1.8288,Argentina
2805,J. Moreira,28,River Plate,73,73,1.7526,Paraguay
2806,B. Hamid,27,DC United,73,76,1.905,United States
2807,V. Qazaishvili,25,San Jose Earthquakes,73,75,1.7526,Georgia
2808,G. Toledo,28,Club Atlético Colón,73,73,1.7018,Argentina
2809,E. Barreto,33,Sampdoria,73,73,1.8034,Paraguay
2810,N. Bungert,31,1. FSV Mainz 05,73,73,1.8796,Germany
2811,C. Montes,21,Monterrey,73,81,1.905,Mexico
2812,J. Poulsen,34,FC Midtjylland,73,73,1.8034,Denmark
2813,A. Grünwald,29,FK Austria Wien,73,73,1.8796,Austria
2814,S. Clucas,27,Stoke City,73,73,1.8796,England
2815,J. Bořil,27,SK Slavia Praha,73,74,1.7526,Czech Republic
2816,J. Lewis,30,Aberdeen,73,73,1.9812,England
2817,D. Nagbe,27,Atlanta United,73,73,1.7526,United States
2818,J. Gandolfi,37,Club Atlético Talleres,73,73,1.778,Argentina
2819,Fabiano,30,FC Porto,73,74,1.9812,Brazil
2820,J. Mišić,24,Sporting CP,73,78,1.8796,Croatia
2821,J. Gélin,21,Stade Rennais FC,73,83,1.8288,France
2822,S. Bertoli,40,Patronato,73,73,1.8542,Argentina
2823,Xeka,23,LOSC Lille,73,79,1.8542,Portugal
2824,M. Rosenberg,35,Malmö FF,73,73,1.8288,Sweden
2825,Raul García,29,CD Leganés,73,73,1.7526,Spain
2826,G. Caprari,24,Sampdoria,73,78,1.7526,Italy
2827,Diego Lopes,24,Rio Ave FC,73,77,1.7018,Brazil
2828,M. Banguera,32,,73,73,1.8796,Ecuador
2829,O. Gonzalez,29,Club Atlas,73,73,1.9558,United States
2830,Costinha,25,Vitória de Setúbal,73,76,1.7018,Portugal
2831,E. Palacios,19,River Plate,73,85,1.778,Argentina
2832,Sergio Tejera,28,Real Oviedo,73,73,1.8034,Spain
2833,Pedro Rocha,23,Spartak Moscow,73,79,1.778,Brazil
2834,K. Long,27,Burnley,73,73,1.905,Republic of Ireland
2835,M. Stekelenburg,35,Everton,73,73,1.9812,Netherlands
2836,Samir,23,Udinese,73,77,1.8796,Brazil
2837,Carlos Hernández,27,Real Oviedo,73,74,1.8542,Spain
2838,L. Martínez Quarta,22,River Plate,73,82,1.8288,Argentina
2839,F. Barba,24,Chievo Verona,73,79,1.8542,Italy
2840,T. Elyounoussi,30,AIK,73,73,1.7272,Norway
2841,T. Krul,30,Norwich City,73,73,1.8796,Netherlands
2842,R. Morioka,27,RSC Anderlecht,73,74,1.8034,Japan
2843,J. Valdés,37,Colo-Colo,73,73,1.7526,Chile
2844,Bruno Xadas,20,SC Braga,73,84,1.778,Portugal
2845,A. Büttner,29,Vitesse,73,73,1.7526,Netherlands
2846,C. Akolo,23,VfB Stuttgart,73,81,1.7272,DR Congo
2847,Cristiano,31,Kashiwa Reysol,73,73,1.8288,Brazil
2848,K. Möhwald,24,SV Werder Bremen,73,77,1.8288,Germany
2849,A. Rodríguez,29,Minnesota United FC,73,73,1.8034,Colombia
2850,J. Góralski,25,,73,77,1.7272,Poland
2851,S. Larsson,33,AIK,73,73,1.778,Sweden
2852,D. Ndongala,27,KRC Genk,73,73,1.7018,DR Congo
2853,S. Carson,32,Derby County,73,73,1.905,England
2854,M. Matip,32,FC Ingolstadt 04,73,73,1.8542,Cameroon
2855,A. Ulmer,32,FC Red Bull Salzburg,73,73,1.7526,Austria
2856,J. Pied,29,LOSC Lille,73,73,1.7272,France
2857,M. van der Hoorn,25,Swansea City,73,76,1.905,Netherlands
2858,M. Gavranović,28,Dinamo Zagreb,73,73,1.7526,Switzerland
2859,J. Stryger Larsen,27,Udinese,73,75,1.8288,Denmark
2860,G. Torje,28,Sivasspor,73,73,1.6764,Romania
2861,C. Mayada,27,River Plate,73,73,1.7526,Uruguay
2862,M. Pérez,25,Guadalajara,73,78,1.7018,Mexico
2863,S. Arfield,29,Rangers FC,73,73,1.778,Canada
2864,S. Ribas,30,Club Atlético Lanús,73,73,1.8796,Uruguay
2865,A. Christiansen,28,Malmö FF,73,73,1.7526,Denmark
2866,F. Aguilar,25,Atlético Nacional,73,80,1.905,Colombia
2867,O. Veigneau,32,Kasimpaşa SK,73,73,1.7526,France
2868,Gus Outomouro,34,Internacional,73,73,1.7526,Brazil
2869,R. Czichos,28,1. FC Köln,73,73,1.8796,Germany
2870,Y. Atal,22,OGC Nice,73,82,1.7526,Algeria
2871,C. Doukouré,25,Levante UD,73,78,1.8034,Ivory Coast
2872,F. Sambueza,29,Junior FC,73,73,1.7018,Argentina
2873,Juliano Mascarinhas,34,Grêmio,73,73,1.8288,Brazil
2874,F. Rinaudo,31,Gimnasia y Esgrima La Plata,73,73,1.7526,Argentina
2875,S. Schrijvers,21,Club Brugge KV,73,79,1.8034,Belgium
2876,J. Ikoné,20,LOSC Lille,73,84,1.7526,France
2877,A. Smithies,28,Cardiff City,73,75,1.8796,England
2878,T. Ream,30,Fulham,73,73,1.8796,United States
2879,A. Maxim,27,1. FSV Mainz 05,73,73,1.778,Romania
2880,N. Navarro,33,San Lorenzo de Almagro,73,73,1.905,Argentina
2881,A. Rispoli,29,Palermo,73,73,1.8796,Italy
2882,I. Baldé,29,Real Oviedo,73,73,1.905,Senegal
2883,Miguel Vieira,27,CD Lugo,73,74,1.905,Portugal
2884,L. Freeman,26,Queens Park Rangers,73,74,1.7272,England
2885,G. Hooper,30,Sheffield Wednesday,73,73,1.7526,England
2886,R. Emond,26,Standard de Liège,73,74,1.8542,Belgium
2887,E. Terranova,31,US Cremonese,73,73,1.8542,Italy
2888,S. Dewaest,27,KRC Genk,73,74,1.8796,Belgium
2889,Nélson Oliveira,26,Norwich City,73,73,1.8542,Portugal
2890,A. Losilla,32,VfL Bochum 1848,73,73,1.8542,France
2891,F. Meza,26,Tigres U.A.N.L.,73,76,1.8288,Colombia
2892,C. Mathenia,26,1. FC Nürnberg,73,76,1.8796,Germany
2893,O. Ntcham,22,Celtic,73,82,1.8034,France
2894,M. Knoll,27,FC St. Pauli,73,73,1.8288,Germany
2895,A. Bakasetas,25,AEK Athens,73,77,1.8034,Greece
2896,M. Barrios,27,FC Dallas,73,73,1.6256,Colombia
2897,S. Salcedo,20,Club Atlético Huracán,73,80,1.8288,Paraguay
2898,Perdigão,26,GD Chaves,73,73,1.8542,Brazil
2899,Galeno,20,Rio Ave FC,73,84,1.8288,Brazil
2900,Bóveda,29,Deportivo de La Coruña,73,73,1.8034,Spain
2901,Marc Mateu,28,CD Numancia,73,73,1.8034,Spain
2902,G. Saville,25,Middlesbrough,73,76,1.7526,Northern Ireland
2903,R. Christie,23,Celtic,73,78,1.778,Scotland
2904,P. Foden,18,Manchester City,73,88,1.7018,England
2905,T. Foket,23,Stade de Reims,73,78,1.778,Belgium
2906,P. Schiattarella,31,SPAL,73,73,1.778,Italy
2907,F. Sørensen,26,1. FC Köln,73,76,1.9304,Denmark
2908,D. Ward,25,Leicester City,73,76,1.905,Wales
2909,L. Diony,25,AS Saint-Étienne,73,76,1.8288,France
2910,R. Krunić,24,Empoli,73,78,1.8288,Bosnia Herzegovina
2911,Riesgo,34,SD Eibar,73,73,1.8542,Spain
2912,J. Howson,30,Middlesbrough,73,73,1.8034,England
2913,J. Van Damme,34,Royal Antwerp FC,73,73,1.905,Belgium
2914,M. Martins,31,,73,73,1.8796,Bolivia
2915,W. Faríñez,20,Millonarios FC,73,83,1.8034,Venezuela
2916,B. Dibassy,28,Amiens SC,73,73,1.8288,Mali
2917,T. Reginiussen,32,Rosenborg BK,73,73,1.8542,Norway
2918,G. Rivas,29,Al Hilal,73,73,1.8288,Venezuela
2919,Benjamin Meseira,34,Chapecoense,73,73,1.8034,Brazil
