,Name,Age,Club,Overall,Potential,Height,Nationality
10402,B. Renneke,25,VfL Osnabrück,65,67,1.7526,Germany
10403,K. van Veen,27,Northampton Town,65,66,1.8542,Netherlands
10404,N. Garmendia,20,Udinese,65,76,1.7526,Spain
10405,M. Birighitti,27,Melbourne City FC,65,66,1.8796,Australia
10406,E. Alexander,30,Houston Dynamo,65,65,1.8542,United States
10407,F. Palacios Martínez,23,1. FC Nürnberg,65,71,1.7018,Spain
10408,Luis Ruiz,26,CD Lugo,65,68,1.8034,Spain
10409,A. Hunter,22,Fleetwood Town,65,73,1.778,England
10410,L. Owusu,21,De Graafschap,65,73,1.7526,Netherlands
10411,J. Phojo,25,Clermont Foot 63,65,66,1.778,France
10412,L. Rougeaux,24,KV Kortrijk,65,69,1.8542,France
10413,O. Fisher,26,DC United,65,65,1.7526,Jamaica
10414,A. Benchaib,20,Sporting Lokeren,65,76,1.8034,Belgium
10415,F. Fydriszewski,25,Newell's Old Boys,65,70,1.8542,Argentina
10416,T. Ndenge,21,FC Luzern,65,74,1.8796,Germany
10417,F. Flórez,25,Alianza Petrolera,65,72,1.778,Colombia
10418,G. Risso Patrón,22,Atlético Tucumán,65,74,1.778,Argentina
10419,T. Parkes,26,Carlisle United,65,65,1.8796,England
10420,J. Untersee,24,Empoli,65,71,1.8034,Switzerland
10421,D. Gabriele,23,FC Wacker Innsbruck,65,72,1.778,Germany
10422,M. Mbaye,22,Carpi,65,73,1.8542,Senegal
10423,S. Lovric,20,SK Sturm Graz,65,77,1.8034,Austria
10424,C. Kerr,22,Dundee FC,65,73,1.7526,Scotland
10425,G. Zelalem,21,Arsenal,65,75,1.8034,United States
10426,Song Boxuan,28,Tianjin Quanjian FC,65,65,1.8034,China PR
10427,Ronan,23,Rio Ave FC,65,71,1.9558,Brazil
10428,A. Gruber,23,SV Mattersburg,65,71,1.7526,Austria
10429,T. Nowak,32,Zagłębie Sosnowiec,65,65,1.7018,Poland
10430,S. Salviato,30,Padova,65,65,1.8796,Italy
10431,G. Aguirre,22,Club Atlas,65,73,1.8034,Mexico
10432,G. Rojas,21,San Lorenzo de Almagro,65,77,1.7272,Argentina
10433,I. Openda,18,Club Brugge KV,65,81,1.7526,Belgium
10434,R. Wallace,30,New York City FC,65,65,1.8288,Costa Rica
10435,J. Jervis,26,AFC Wimbledon,65,66,1.905,England
10436,S. O'Neill,24,Orlando City SC,65,70,1.8796,United States
10437,J. Butez,23,Royal Excel Mouscron,65,71,1.905,France
10438,Raul Asencio,20,Benevento,65,78,1.8796,Spain
10439,T. Hołota,27,Pogoń Szczecin,65,65,1.8288,Poland
10440,G. Paquiez,24,Nîmes Olympique,65,68,1.8288,France
10441,F. Costa,26,San Martin de Tucumán,65,65,1.6002,Argentina
10442,N. Aankour,24,Arka Gdynia,65,68,1.7272,Morocco
10443,Erik Expósito,22,Córdoba CF,65,75,1.8288,Spain
10444,J. Donisa,24,Red Star FC,65,71,1.8288,France
10445,Choi Kyu Baek,24,V-Varen Nagasaki,65,71,1.8796,Korea Republic
10446,M. Rojas,22,Defensa y Justicia,65,73,1.8542,Paraguay
10447,Pedro Silva,21,CD Tondela,65,77,1.8796,Portugal
10448,M. Giannikoglou,25,AEK Athens,65,69,1.8796,Greece
10449,J. Hanson,22,Oxford United,65,76,1.778,England
10450,V. Demidov,31,Stabæk Fotball,65,65,1.8542,Norway
10451,G. Rehak,25,Independiente,65,71,1.8034,Argentina
10452,K. Bare,20,Málaga CF,65,74,1.7526,Albania
10453,Paulo Otávio,23,FC Ingolstadt 04,65,72,1.7526,Brazil
10454,N. Oroz,24,CD O'Higgins,65,70,1.7272,Argentina
10455,A. Walongwa,24,FC Nantes,65,67,1.8288,Congo
10456,T. Moore,20,Plymouth Argyle,65,72,1.7272,England
10457,R. Yamanaka,25,Yokohama F. Marinos,65,70,1.7018,Japan
10458,E. Hamilton,19,Manchester United,65,78,1.8542,Scotland
10459,R. Salinas,31,Vélez Sarsfield,65,65,1.905,Argentina
10460,S. Zwierschitz,27,FC Admira Wacker Mödling,65,65,1.8288,Austria
10461,J. Vickers,22,Lincoln City,65,75,1.9304,England
10462,C. Gribbin,19,Manchester United,65,80,1.8288,England
10463,A. Stewart,25,Wycombe Wanderers,65,68,1.8288,England
10464,S. Tronstad,22,FK Haugesund,65,68,1.7272,Norway
10465,A. Castro,31,Santos Laguna,65,65,1.7526,Mexico
10466,C. Chaplin,21,Coventry City,65,75,1.6764,England
10467,D. O'Dea,31,Dundee FC,65,65,1.8542,Republic of Ireland
10468,N. Bandiera,28,Curicó Unido,65,65,1.7272,Argentina
10469,A. Figueroa,30,Millonarios FC,65,65,1.8288,Colombia
10470,J. Sternberg,25,1. FC Kaiserslautern,65,67,1.8288,Germany
10471,M. Blázquez,27,Deportes Iquique,65,66,1.8796,Chile
10472,K. Grant,20,Charlton Athletic,65,78,1.8288,England
10473,A. Al Zain,26,Al Qadisiyah,65,65,1.8288,Saudi Arabia
10474,Hwang Il Soo,30,Ulsan Hyundai FC,65,65,1.7272,Korea Republic
10475,T. Fountas,22,SKN St. Pölten,65,70,1.7018,Greece
10476,N. Quaschner,24,DSC Arminia Bielefeld,65,69,1.8288,Germany
10477,G. Sepúlveda,29,San Luis de Quillota,65,65,1.8034,Chile
10478,R. Aponzá,29,Jaguares de Córdoba,65,65,1.7526,Colombia
10479,Lei Tenglong,27,Beijing Sinobo Guoan FC,65,67,1.8288,China PR
10480,S. Lo Faso,20,Palermo,65,79,1.778,Italy
10481,João Reis,26,CD Tondela,65,68,1.7526,Portugal
10482,G. Nijholt,28,NAC Breda,65,65,1.8288,Netherlands
10483,S. Conneely,29,Accrington Stanley,65,65,1.7526,Republic of Ireland
10484,K. Conboy,30,Randers FC,65,65,1.8542,Denmark
10485,C. Nelson,25,Oxford United,65,72,1.8288,England
10486,S. Brown,33,Port Vale,65,65,1.8796,England
10487,Kwak Hae Seong,26,Incheon United FC,65,66,1.778,Korea Republic
10488,M. Caranta,39,Club Atlético Talleres,65,65,1.8288,Argentina
10489,D. Bassi,33,Spezia,65,65,1.905,Italy
10490,J. Kempin,25,Columbus Crew SC,65,67,1.8542,United States
10491,Álvaro Traver,25,Real Sporting de Gijón,65,68,1.8796,Spain
10492,F. Brustad,29,Hamilton Academical FC,65,65,1.905,Norway
10493,E. O'Connell,22,Bury,65,71,1.8542,Republic of Ireland
10494,S. Floranus,19,SC Heerenveen,65,74,1.8034,Netherlands
10495,Dani Suárez,28,Górnik Zabrze,65,65,1.8796,Spain
10496,S. Olsson,20,IF Elfsborg,65,75,1.8542,Sweden
10497,O. Verdon,22,FC Sochaux-Montbéliard,65,72,1.905,Benin
10498,T. Brown,27,Exeter City,65,65,1.8542,Wales
10499,S. Ibeagha,26,New York City FC,65,70,1.8796,Nigeria
10500,G. Modica,27,SV Wehen Wiesbaden,65,67,1.8288,Argentina
10501,A. Pavlović,24,SK Rapid Wien,65,70,1.8796,Serbia
10502,M. Sylla,18,AS Monaco,65,84,1.8034,France
10503,K. Guédé,33,SV Sandhausen,65,65,1.8288,Slovakia
10504,A. Østbø,27,Rosenborg BK,65,69,1.8288,Norway
10505,J. Mills,28,Forest Green Rovers,65,65,1.7526,England
10506,W. Marinus,23,FC Emmen,65,70,1.778,Netherlands
10507,S. Al Jaman,24,Al Wehda,65,68,1.7526,Saudi Arabia
10508,I. Koneh,23,Boavista FC,65,70,1.8288,Cameroon
10509,H. Piedra,25,,65,71,1.8288,Ecuador
10510,A. Leautey,22,Chamois Niortais Football Club,65,73,1.7272,France
10511,T. Børven,26,Odds BK,65,66,1.8542,Norway
10512,L. Nielsen,31,Trelleborgs FF,65,65,1.8796,Denmark
10513,Bruno Andrade,24,Lincoln City,65,68,1.7526,Portugal
10514,V. Jacob,24,Chamois Niortais Football Club,65,70,1.7018,France
10515,R. Lacazette,24,TSV 1860 München,65,71,1.7526,France
10516,T. Nishino,24,Gamba Osaka,65,71,1.8796,Japan
10517,D. Sosa,20,Club Atlético Tigre,65,72,1.778,Argentina
10518,D. Kyereh,22,SV Wehen Wiesbaden,65,72,1.778,Ghana
10519,I. Ouédraogo,29,SKN St. Pölten,65,65,1.778,Burkina Faso
10520,A. Smith-Brown,22,Plymouth Argyle,65,74,1.778,England
10521,D. Atanga,21,SpVgg Greuther Fürth,65,74,1.8034,Ghana
10522,R. Ogawa,21,FC Tokyo,65,72,1.8288,Japan
10523,Olabe,22,Extremadura UD,65,75,1.778,Spain
10524,A. Skov Olsen,18,FC Nordsjælland,65,79,1.8034,Denmark
10525,W. Golla,26,Śląsk Wrocław,65,67,1.8542,Poland
10526,A. Çeviker,28,Akhisar Belediyespor,65,66,1.778,Turkey
10527,Chumi,19,FC Barcelona,65,82,1.8542,Spain
10528,M. Ahlschwede,28,FC Würzburger Kickers,65,65,1.8542,Germany
10529,R. Dadashov,26,SC Preußen Münster,65,66,1.905,Azerbaijan
10530,D. Rodríguez,22,Belgrano de Córdoba,65,75,1.7018,Argentina
10531,A. Gerrard,32,Carlisle United,65,65,1.8796,Republic of Ireland
10532,O. Franco,25,Rionegro Águilas,65,68,1.8542,Paraguay
10533,G. Liddle,32,Carlisle United,65,65,1.8542,England
10534,C. Paredes,20,Portland Timbers,65,80,1.8288,Paraguay
10535,M. Ogasawara,39,Kashima Antlers,65,65,1.7272,Japan
10536,L. O'Nien,23,Sunderland,65,70,1.7526,England
10537,Einar Galilea,24,FC Sochaux-Montbéliard,65,73,1.8034,Spain
10538,F. Tingager,25,Eintracht Braunschweig,65,69,1.9812,Denmark
10539,R. Reid,29,Forest Green Rovers,65,65,1.8288,England
10540,V. Supriaga,18,Dynamo Kyiv,65,84,1.8288,Ukraine
10541,C. Starfelt,23,IFK Göteborg,65,70,1.8542,Sweden
10542,R. Boukari,31,La Berrichonne de Châteauroux,65,65,1.8796,Togo
10543,E. Vandenabeele,26,Grenoble Foot 38,65,68,1.8288,France
10544,D. Fox,34,Plymouth Argyle,65,65,1.7526,England
10545,D. Boldor,23,Foggia,65,69,1.8796,Romania
10546,S. Narazaki,42,Nagoya Grampus,65,65,1.8796,Japan
10547,N. Brock-Madsen,25,Birmingham City,65,68,1.905,Denmark
10548,K. Boto,22,AJ Auxerre,65,76,1.8034,France
10549,J. Bothroyd,36,Hokkaido Consadole Sapporo,65,65,1.905,England
10550,J. Słowik,26,Śląsk Wrocław,65,67,1.905,Poland
10551,L. Norris,25,Colchester United,65,66,1.8288,England
10552,D. Schmidt,26,SC Heerenveen,65,66,1.778,Netherlands
10553,A. Longhi,29,Brescia,65,65,1.8034,Italy
10554,D. Dziwniel,25,Zagłębie Lubin,65,68,1.778,Poland
10555,G. Fechner,20,1. FC Kaiserslautern,65,77,1.8796,Germany
10556,T. Diagouraga,31,Swindon Town,65,65,1.8796,France
10557,Yoon Bit Garam,28,Sangju Sangmu FC,65,65,1.778,Korea Republic
10558,J. Maja,19,Sunderland,65,82,1.8034,England
10559,O. Cissé,27,Milton Keynes Dons,65,66,1.9558,Mali
10560,A. Butler,34,Doncaster Rovers,65,65,1.8288,England
10561,O. Marciano,28,Hibernian,65,67,1.9304,Israel
10562,H. Kadish,25,Al Hilal,65,67,1.778,Saudi Arabia
10563,J. Allen,23,Burton Albion,65,74,1.8034,England
10564,G. Melkadze,21,Spartak Moscow,65,74,1.8288,Russia
10565,K. Hashimoto,24,FC Tokyo,65,70,1.8034,Japan
10566,Hu Rentian,27,Hebei China Fortune FC,65,65,1.7526,China PR
10567,C. Pickel,21,Neuchâtel Xamax,65,79,1.8542,Switzerland
10568,S. Chukwueze,19,Villarreal CF,65,81,1.7272,Nigeria
10569,D. Andrew,27,Doncaster Rovers,65,65,1.8034,England
10570,A. Kofler,31,Wolfsberger AC,65,65,1.9304,Austria
10571,T. Walker,21,Mansfield Town,65,75,1.778,England
10572,N. Venema,19,FC Utrecht,65,77,1.8034,Netherlands
10573,R. Sufyani,31,Al Taawoun,65,65,1.8034,Saudi Arabia
10574,J. Borring,33,AC Horsens,65,65,1.9304,Denmark
10575,N. Nyauza,28,Orlando Pirates,65,65,1.7526,South Africa
10576,Marcelo Vildeia,34,Grêmio,65,65,1.7272,Brazil
10577,V. Janelt,20,VfL Bochum 1848,65,76,1.8288,Germany
10578,L. Nieuwpoort,23,De Graafschap,65,69,1.8796,Netherlands
10579,Hu Jinghang,21,Henan Jianye FC,65,73,1.778,China PR
10580,Aguado,22,Córdoba CF,65,76,1.7526,Spain
10581,A. Raineau,32,La Berrichonne de Châteauroux,65,65,1.778,France
10582,S. Mölders,33,TSV 1860 München,65,65,1.8796,Germany
10583,C. Mackail-Smith,34,Wycombe Wanderers,65,65,1.778,Scotland
10584,A. Power,30,Kilmarnock,65,65,1.778,Republic of Ireland
10585,A. Sabbione,26,Carpi,65,66,1.8796,Italy
10586,D. Tadić,28,TSV Hartberg,65,65,1.778,Austria
10587,G. Karlen,25,Neuchâtel Xamax,65,69,1.8542,Switzerland
10588,K. Jackson,24,Ipswich Town,65,68,1.8034,England
10589,G. Zakuani,32,Gillingham,65,65,1.8542,DR Congo
10590,J. Mezú,28,Jaguares de Córdoba,65,65,1.7018,Colombia
10591,A. Verschueren,21,NAC Breda,65,69,1.8542,Belgium
10592,K. Miyahara,22,Nagoya Grampus,65,74,1.7272,Japan
10593,Nito Carbelho,26,Fluminense,65,65,1.8034,Brazil
10594,N. Manzambi,21,Real Sporting de Gijón,65,79,1.778,Switzerland
10595,A. Ferdinand,33,St. Mirren,65,65,1.8288,England
10596,B. Pringle,29,Grimsby Town,65,65,1.7272,England
10597,D. Boysen,27,IF Elfsborg,65,65,1.778,Denmark
10598,G. Kusunga,30,Dundee FC,65,65,1.8542,Angola
10599,A. Tshibola,23,Kilmarnock,65,70,1.905,DR Congo
10600,C. Jopia,26,CD Huachipato,65,66,1.7526,Chile
10601,Francisco Júnior,26,Strømsgodset IF,65,68,1.7272,Guinea Bissau
10602,M. Fox,24,Sheffield Wednesday,65,69,1.8542,Wales
10603,A. Hanche-Olsen,21,Stabæk Fotball,65,73,1.8542,Norway
10604,J. Welsh,34,Grimsby Town,65,65,1.7018,England
10605,U. Garcia,22,BSC Young Boys,65,72,1.8288,Switzerland
10606,Gao Zhunyi,22,Hebei China Fortune FC,65,74,1.8542,China PR
10607,M. Hildebrandt,29,Atlanta United,65,66,1.8542,United States
10608,J. O'Shea,29,Bury,65,65,1.8288,Republic of Ireland
10609,J. Thomassen,25,De Graafschap,65,68,1.8796,Netherlands
10610,B. Shea,28,Vancouver Whitecaps FC,65,65,1.905,United States
10611,J. Gleeson,28,Portland Timbers,65,66,1.905,New Zealand
10612,M. Akça,27,Yeni Malatyaspor,65,65,1.8288,Turkey
10613,S. Romero,29,Atlético Bucaramanga,65,65,1.7272,Colombia
10614,D. Giannoulis,22,,65,73,1.778,Greece
10615,D. Mirfin,33,Mansfield Town,65,65,1.8796,England
10616,C. Martinez,21,Columbus Crew SC,65,70,1.7018,Panama
10617,M. Nichols,29,Wellington Phoenix,65,65,1.8034,Australia
10618,A. Borysiuk,26,Lechia Gdańsk,65,68,1.8034,Poland
10619,B. Cargill,22,Milton Keynes Dons,65,76,1.8796,England
10620,R. Shindo,22,Hokkaido Consadole Sapporo,65,71,1.8288,Japan
10621,Y. Adli,17,Paris Saint-Germain,65,84,1.8542,France
10622,G. Gigliotti,28,US Salernitana 1919,65,66,1.8034,France
10623,M. Benning,24,Mansfield Town,65,69,1.778,England
10624,F. Ananou,20,FC Ingolstadt 04,65,74,1.8288,Germany
10625,M. Scavone,31,Lecce,65,65,1.8796,Italy
10626,U. Antuna,20,FC Groningen,65,75,1.7526,Mexico
10627,G. Carpani,24,Ascoli,65,70,1.8288,Italy
10628,Bae Seul Gi,33,Pohang Steelers,65,65,1.8288,Korea Republic
10629,D. Bejarano,26,,65,66,1.7526,Bolivia
10630,P. Nymann,35,AC Horsens,65,65,1.778,Denmark
10631,R. Ramírez,21,Godoy Cruz,65,75,1.8796,Argentina
10632,M. de Fockert,23,Excelsior,65,71,1.8796,Netherlands
10633,Wang Gang,29,Beijing Renhe FC,65,65,1.8796,China PR
10634,J. Ngoy,20,Grasshopper Club Zürich,65,78,1.8542,Belgium
10635,S. Madden,30,St. Patrick's Athletic,65,65,1.778,Republic of Ireland
10636,Carlos Nieto,22,Real Zaragoza,65,70,1.778,Spain
10637,Oh Jae Suk,28,Gamba Osaka,65,65,1.778,Korea Republic
10638,P. Sontheimer,19,SpVgg Greuther Fürth,65,76,1.6764,Germany
10639,S. Karamoko,25,Paris FC,65,68,1.7018,France
10640,H. El Mokeddem,19,Toulouse Football Club,65,75,1.7018,France
10641,J. Espericueta,23,Puebla FC,65,70,1.778,Mexico
10642,Ka Sol Heon,27,Jeonnam Dragons,65,65,1.9304,Korea Republic
10643,F. Götze,20,FC Augsburg,65,79,1.8542,Germany
10644,C. Ekuban,24,Trabzonspor,65,71,1.8034,Italy
10645,A. Tahar,28,Boavista FC,65,65,1.7526,Algeria
10646,C. Irwin,29,Toronto FC,65,65,1.905,United States
10647,M. Hairston,24,Colorado Rapids,65,69,1.8288,United States
10648,J. Jones,20,Coventry City,65,77,1.778,England
10649,S. Barry,28,Real Salt Lake,65,65,1.8288,United States
10650,A. Koita,19,KAA Gent,65,77,1.7272,Belgium
10651,D. Worrall,28,Port Vale,65,65,1.7018,England
10652,J. Guillermo,28,Deportivo Pasto,65,65,1.7526,Colombia
10653,H. Guy,33,Al Qadisiyah,65,65,1.7018,Ivory Coast
10654,A. Brunst,22,1. FC Magdeburg,65,74,1.9558,Germany
10655,J. Dacosta,22,Chamois Niortais Football Club,65,73,1.8288,France
10656,R. Moriwaki,32,Urawa Red Diamonds,65,65,1.778,Japan
10657,J. Brown,29,Coventry City,65,65,1.7526,England
10658,M. Dyrestam,26,Kalmar FF,65,67,1.8796,Sweden
10659,Jeong Hyuk,32,Jeonbuk Hyundai Motors,65,65,1.7526,Korea Republic
10660,S. Grether,26,FC Luzern,65,68,1.778,Switzerland
10661,J. Ness,27,Plymouth Argyle,65,66,1.778,Scotland
10662,H. Dahmani,30,SC Fortuna Köln,65,65,1.778,Germany
10663,T. Hopper,24,Southend United,65,68,1.8542,England
10664,F. Knudsen,21,FK Haugesund,65,77,1.905,Norway
10665,J. Pohl,22,FC Groningen,65,76,1.8288,Denmark
10666,I. Paro,23,Chamois Niortais Football Club,65,70,1.8288,Burkina Faso
10667,C. Munder,18,Universidad Católica,65,76,1.651,Cuba
10668,J. Cano,35,La Equidad,65,65,1.7526,Colombia
10669,E. Iyoha,20,FC Erzgebirge Aue,65,77,1.905,Germany
10670,N. Adams,31,Bury,65,65,1.7526,Wales
10671,J. Godínez,21,Guadalajara,65,78,1.8288,Mexico
10672,C. Mandouki,26,Paris FC,65,66,1.8034,France
10673,M. Atwa,27,Al Raed,65,66,1.8288,Egypt
10674,J. Washausen,29,Hallescher FC,65,65,1.8542,Germany
10675,Shim Dong Woon,28,Sangju Sangmu FC,65,65,1.7018,Korea Republic
10676,P. Jaquez,22,U.N.A.M.,65,76,1.8034,Mexico
10677,Everton,24,Clube Sport Marítimo,65,68,1.8542,Brazil
10678,L. James,30,Forest Green Rovers,65,65,1.778,Wales
10679,H. Matthys,22,Excelsior,65,72,1.8288,Belgium
10680,N. Ishihara,33,Vegalta Sendai,65,65,1.7272,Japan
10681,A. Sabiri,21,Huddersfield Town,65,76,1.8542,Germany
10682,Y. Thuram,29,Le Havre AC,65,65,1.8796,France
10683,J. Willis,23,Coventry City,65,72,1.8034,England
10684,L. Ghiringhelli,26,Cittadella,65,68,1.8288,Italy
10685,F. Kath,23,SC Freiburg,65,69,1.8542,Germany
10686,D. Ball,22,Aberdeen,65,72,1.8542,England
10687,D. Volkmer,22, SSV Jahn Regensburg,65,72,1.9304,Germany
10688,B. Augustyn,30,Lechia Gdańsk,65,65,1.905,Poland
10689,Ángel Galván,25,CD Tenerife,65,71,1.905,Spain
10690,F. Jamnig,27,LASK Linz,65,65,1.8288,Austria
10691,J. Reinhardt,30,FSV Zwickau,65,65,1.8288,Germany
10692,Liu Dianzuo,28,Guangzhou Evergrande Taobao FC,65,65,1.8796,China PR
10693,F. Reese,20,SpVgg Greuther Fürth,65,77,1.8796,Germany
10694,K. Matsubara,21,Shimizu S-Pulse,65,72,1.8288,Japan
10695,R. Janssen,28,VVV-Venlo,65,65,1.778,Netherlands
10696,J. Ayala,30,Rosario Central,65,65,1.8288,Argentina
10697,M. Lundemo,24,Rosenborg BK,65,72,1.8796,Norway
10698,A. Ciranni,22,Fortuna Sittard,65,72,1.7526,Belgium
10699,B. Konaté,22,Chamois Niortais Football Club,65,72,1.8034,France
10700,A. Crognale,23,Columbus Crew SC,65,73,1.9558,United States
10701,Kwak Kwang Sun,32,Suwon Samsung Bluewings,65,65,1.8796,Korea Republic
10702,F. Boyer,27,Grenoble Foot 38,65,66,1.8796,Madagascar
10703,Noblejas,25,Real Sporting de Gijón,65,70,1.8796,Spain
10704,Q. Westberg,32,AJ Auxerre,65,65,1.8288,United States
10705,S. Daham,22,FC Sochaux-Montbéliard,65,76,1.8034,Algeria
10706,M. Fellah,29,Sandefjord Fotball,65,65,1.6764,Norway
10707,T. Miyayoshi,25,Hokkaido Consadole Sapporo,65,66,1.7272,Japan
10708,J. Bellegarde,20,Racing Club de Lens,65,78,1.7018,France
10709,O. Ba,22,GFC Ajaccio,65,74,1.9304,Senegal
10710,M. Fetsch,29,Hallescher FC,65,65,1.8796,Germany
10711,H. Ekstein,27,Kaizer Chiefs,65,66,1.7526,South Africa
10712,C. Bayala,22,Racing Club de Lens,65,72,1.8034,Burkina Faso
10713,T. Cancellotti,26,Cittadella,65,66,1.8542,Italy
10714,Kweon Han Jin,30,Jeju United FC,65,65,1.8796,Korea Republic
10715,E. Upson,28,Bristol Rovers,65,65,1.8034,England
10716,A. Cook,27,Walsall,65,65,1.8542,England
10717,L. Miracoli,26,Brescia,65,68,1.905,Italy
10718,L. Jäger,24,1. FC Nürnberg,65,70,1.8288,Austria
10719,Park Yi-Young,24,FC St. Pauli,65,70,1.8542,Korea Republic
10720,S. Payne,26,Bristol Rovers,65,65,1.8034,England
10721,S. Arai,29,Kawasaki Frontale,65,65,1.8542,Japan
10722,L. Tipton,25,Atlético Huila,65,65,1.778,Colombia
10723,C. Doidge,25,Bolton Wanderers,65,67,1.8542,Wales
10724,A. Ndom,22,Stade de Reims,65,74,1.8796,France
10725,N. Medvedev,23,Lokomotiv Moscow,65,74,1.9304,Russia
10726,K. Murata,29,Shimizu S-Pulse,65,65,1.7018,Japan
10727,D. Gazdag,22,,65,76,1.778,Hungary
10728,João Moutinho,20,Los Angeles FC,65,79,1.8288,Portugal
10729,A. Annan,31,HJK Helsinki,65,65,1.7526,Ghana
10730,S. Wagstaff,28,AFC Wimbledon,65,65,1.778,England
10731,A. Fukumori,25,Hokkaido Consadole Sapporo,65,70,1.8288,Japan
10732,Ryu Seung Woo,24,Jeju United FC,65,71,1.7272,Korea Republic
10733,D. Baumann,23,FC Würzburger Kickers,65,70,1.778,Germany
10734,O. Rodríguez,21,Club León,65,76,1.7526,Mexico
10735,Pedrinho,33,CD Aves,65,65,1.778,Portugal
10736,J. Ebobisse,21,Portland Timbers,65,75,1.8288,United States
10737,J. Toivio,30,BK Häcken,65,65,1.8542,Finland
10738,M. Bruccini,32,Cosenza,65,65,1.8288,Italy
10739,César Ortiz,29,SV Mattersburg,65,65,1.8288,Spain
10740,K. Veendorp,21,FC Emmen,65,75,1.8288,Netherlands
10741,J. Amoah,23,Vitória Guimarães,65,73,1.778,Ghana
10742,P. González,25,Puebla FC,65,68,1.7526,Mexico
10743,R. Amin,22,Östersunds FK,65,72,1.778,Netherlands
10744,H. Otani,33,Kashiwa Reysol,65,65,1.7526,Japan
10745,S. Kikuchi,26,Shonan Bellmare,65,66,1.8034,Japan
10746,L. González,27,Deportes Tolima,65,65,1.7018,Venezuela
10747,M. Burch,34,Minnesota United FC,65,65,1.8542,United States
10748,Y. Amankwah,29,Hobro IK,65,65,1.9558,Norway
10749,T. Mickel,29,Hamburger SV,65,65,1.8542,Germany
10750,Kim Dong Woo,30,FC Seoul,65,65,1.8796,Korea Republic
10751,S. Calvano,24,Hellas Verona,65,68,1.8288,Italy
10752,J. Bree,20,Aston Villa,65,77,1.778,England
10753,V. Damascan,19,Torino,65,79,1.8034,Moldova
10754,B. Körk,38,Akhisar Belediyespor,65,65,1.8796,Turkey
10755,S. Takahashi,28,Vissel Kobe,65,65,1.7018,Japan
10756,A. Vallci,22,FC Wacker Innsbruck,65,69,1.905,Austria
10757,L. Giovini,36,Unión La Calera,65,65,1.905,Argentina
10758,E. Flores,26,CD Universidad de Concepción,65,65,1.778,Chile
10759,G. Honeyman,23,Sunderland,65,72,1.7272,England
10760,A. Cairns,25,Fleetwood Town,65,70,1.8288,England
10761,Kim Nam Chun,29,FC Seoul,65,66,1.8288,Korea Republic
10762,L. Solignac,27,Chicago Fire,65,65,1.8288,Argentina
10763,Kim Yong Hwan,25,Incheon United FC,65,69,1.7526,Korea Republic
10764,N. Kuipers,25,ADO Den Haag,65,68,1.905,Netherlands
10765,A. Hopmark,26,Kristiansund BK,65,67,1.9304,Norway
10766,Y. Barnawi,24,Al Qadisiyah,65,69,1.778,Saudi Arabia
10767,K. Moleko,28,Kaizer Chiefs,65,65,1.8034,South Africa
10768,J. Kauko,27,Esbjerg fB,65,65,1.8796,Finland
10769,O. Sidibé,33,AS Béziers,65,65,1.778,Guinea
10770,J. Dacres-Cogley,22,Birmingham City,65,74,1.7526,England
10771,D. Bates,21,Hamburger SV,65,75,1.905,Scotland
10772,M. Budziński,27,Cracovia,65,65,1.8288,Poland
10773,N. Lavanchy,24,Grasshopper Club Zürich,65,70,1.7526,Switzerland
10774,F. Rodríguez,32,Atlético Bucaramanga,65,65,1.7526,Colombia
10775,D. Doekhi,20,Vitesse,65,75,1.905,Netherlands
10776,S. Fujita,31,Shonan Bellmare,65,65,1.7526,Japan
10777,B. Mason,20,Coventry City,65,76,1.7272,England
10778,Jorge Cuenca,18,FC Barcelona,65,78,1.8796,Spain
10779,I. Ramírez,23,Godoy Cruz,65,71,1.778,Paraguay
10780,R. König,35,FSV Zwickau,65,65,1.905,Germany
10781,S. Clark,32,Portland Timbers,65,65,1.8796,United States
10782,Adri Castellano,24,Granada CF,65,72,1.8034,Spain
10783,M. Guezoui,29,Valenciennes FC,65,65,1.8796,France
10784,K. Morris,24,Walsall,65,69,1.778,England
10785,S. Lundholm,24,IK Sirius,65,70,1.8034,Sweden
10786,G. Perea,26,Once Caldas,65,68,1.778,Colombia
10787,K. Ogawa,25,Shonan Bellmare,65,66,1.7018,Japan
10788,C. Benavídez,20,Independiente,65,75,1.8542,Uruguay
10789,M. Erb,28,KFC Uerdingen 05,65,66,1.8288,Germany
10790,J. Rodríguez,25,Once Caldas,65,68,1.8034,Colombia
10791,B. Youssouf,24,AJ Auxerre,65,70,1.7526,Comoros
10792,Grego Sierra,25,CD Numancia,65,70,1.8542,Spain
10793,J. Sabbatini,30,FC Lugano,65,65,1.7526,Uruguay
10794,N. Briasco,22,Club Atlético Huracán,65,75,1.778,Armenia
