,Name,Age,Club,OVA,POT,Height,Weight,Nationality,BP,PAC,SHO,PAS,DRI,DEF,PHY,Wage,Value
8619,William,25,VfL Wolfsburg,76,80,170,148,Brazil,RWB,73,50,69,77,72,69,35,8500
8653,Jorge Miramón B,31,Levante UD,76,76,175,163,Spain,RB,73,58,74,69,72,74,21,5500
8701,G. Mancini,24,Roma,76,82,190,170,Italy,CB,54,45,48,57,78,75,0.5,9500
8746,Jorge,24,AS Monaco,76,80,183,154,Brazil,LWB,75,57,69,77,72,64,34,9000
8785,Edu Expósito,23,SD Eibar,76,83,178,148,Spain,CM,54,70,71,74,66,57,23,10500
8877,Silas Almeim,28,Goiás,76,76,178,168,Brazil,LB,78,56,70,68,73,69,14,6500
8936,Fred Aníbão,28,Club Athletico Paranaense,76,76,193,198,Brazil,GK,71,77,76,77,32,72,13,5500
8937,Nelsildo Reis,20,Botafogo,76,76,190,194,Brazil,GK,76,77,77,74,52,76,11,6000
8952,Lafortiscinho,28,Botafogo,76,76,178,165,Brazil,LB,79,53,67,72,74,67,22,6500
8961,Nicolás Filhei,24,São Paulo,76,76,173,152,Brazil,CAM,72,69,76,76,57,45,30,8500
9007,Gabrisco Aníbal,28,Fortaleza,76,76,183,170,Brazil,CDM,67,62,66,65,74,78,14,7000
9012,Simão Acunha,32,Atlético Mineiro,76,76,178,157,Brazil,CAM,77,68,77,77,36,62,33,6000
9016,Adilson Edrada,28,Santos,76,76,175,159,Brazil,CAM,77,71,70,81,32,55,27,8000
9056,Matheus Reis,25,Rio Ave FC,76,80,183,170,Brazil,LB,70,52,65,74,72,79,10,8500
9136,B. Lozano,26,Santos Laguna,76,77,168,148,Uruguay,LM,85,70,72,78,38,69,26,9000
9172,L. Blas,22,FC Nantes,76,83,180,154,France,CAM,75,71,74,79,60,63,22,11000
9233,J. Gnagnon,23,Sevilla FC,76,80,183,196,France,CB,57,39,57,61,75,82,20,9000
9336,A. Šporar,26,Slovenia,76,79,185,181,Slovenia,ST,76,75,66,73,19,70,15,9500
9359,Y. Yazici,23,LOSC Lille,76,81,185,163,Turkey,CAM,66,74,77,78,47,71,28,10500
9434,K. Tsimikas,24,Liverpool,76,81,178,150,Greece,LWB,87,58,70,73,69,76,55,9000
9437,J. Bijlow,22,Feyenoord,76,84,188,168,Netherlands,GK,78,72,75,77,50,73,9,8500
9442,S. Ascacíbar,23,Hertha BSC,76,82,168,154,Argentina,CDM,62,46,61,68,77,75,31,9500
9467,Wesley,23,Aston Villa,76,81,190,207,Brazil,ST,69,76,67,70,38,84,49,10500
9565,D. Kamada,23,Eintracht Frankfurt,76,80,180,159,Japan,CAM,75,70,73,82,36,61,23,10000
9568,F. Tomori,22,Chelsea,76,85,185,172,England,CB,80,37,58,66,76,74,55,11000
9624,T. Adams B,21,RB Leipzig,76,85,175,159,United States,CDM,76,48,67,72,73,75,29,11000
9679,X. Schlager,22,VfL Wolfsburg,76,83,175,168,Austria,CM,70,69,71,76,65,75,35,10500
9781,A. Ndiaye,23,Getafe CF,76,82,173,139,Senegal,RM,92,71,67,80,46,68,23,10500
9845,Lucas Paquetá,22,Milan,76,81,180,159,Brazil,CAM,75,74,75,81,59,75,30,10000
9902,Luiz Araújo,24,LOSC Lille,76,82,175,154,Brazil,CAM,88,67,69,82,38,51,28,10500
10004,Florentino,20,AS Monaco,76,86,183,161,Portugal,CDM,65,44,62,68,76,73,29,11500
10007,Aurélio Buta,23,Royal Antwerp FC,76,82,173,159,Portugal,RWB,94,60,66,76,67,70,17,9500
10008,Diogo Dalot,21,Manchester United,76,85,183,168,Portugal,RB,79,60,70,76,71,76,56,11000
10033,J. Mæhle,23,KRC Genk,76,81,183,174,Denmark,RWB,91,56,67,71,68,79,13,9000
10045,J. Brekalo,22,VfL Wolfsburg,76,83,175,154,Croatia,CAM,77,69,70,83,36,52,35,11000
10090,F. Müller,22,SC Freiburg,76,83,193,187,Germany,GK,75,73,71,80,43,73,15,8000
10260,D. Samassékou,24,TSG 1899 Hoffenheim,76,82,175,150,Mali,CDM,60,49,67,72,75,74,25,9500
10318,G. Konan,24,Stade de Reims,76,81,175,157,Ivory Coast,LWB,79,48,68,77,70,73,20,9000
10375,E. Álvarez,22,Ajax,76,83,188,161,Mexico,CDM,68,53,66,68,75,80,13,10000
10397,M. Zaracho,22,Racing Club,76,84,170,143,Argentina,CAM,89,70,74,82,63,63,17,11000
10461,D. Brašanac,28,CA Osasuna,76,76,178,161,Serbia,CM,58,70,73,73,72,74,31,7500
10526,F. Bustos B,24,Independiente,76,81,168,146,Argentina,RM,86,63,70,76,69,71,15,9000
10533,J. Mateta,23,1. FSV Mainz 05,76,83,193,194,France,ST,76,74,53,72,33,77,26,11000
10561,R. Koch,23,Leeds United,76,84,190,190,Germany,CB,71,38,59,63,77,75,64,10500
10645,M. Terrier,23,Stade Rennais FC,76,82,183,161,France,CAM,84,75,73,75,35,65,39,10500
10720,R. Alvarado,21,Mexico,76,83,175,154,Mexico,CAM,75,71,75,77,53,66,40,11000
10881,C. Luyindama,26,Galatasaray SK,76,79,190,201,DR Congo,CB,73,37,50,52,76,85,51,8500
11029,N. Zaniolo,20,Roma,76,86,190,174,Italy,CAM,76,73,72,77,62,75,0.5,12500
11050,M. Demiral,22,Juventus,76,85,193,187,Turkey,CB,72,39,49,59,78,77,48,11000
11088,Nacho Vidal B,25,CA Osasuna,76,79,180,165,Spain,RB,74,55,69,70,71,65,26,8500
11103,M. Pongracic,22,VfL Wolfsburg,76,85,190,209,Croatia,CB,71,26,52,64,75,81,31,11000
11269,E. Dennis,22,Club Brugge KV,76,83,175,146,Nigeria,ST,92,73,62,78,38,69,24,11000
11497,B. Soumaré,21,LOSC Lille,76,85,188,181,France,CDM,69,56,71,76,70,76,21,11000
11626,K. Malong,24,1. FSV Mainz 05,76,81,180,174,Cameroon,CDM,82,69,70,74,70,82,21,9500
11869,Pedro Gonçalves,22,Sporting CP,76,87,173,128,Portugal,CAM,74,71,75,80,54,54,12,13000
11959,P. Daka,21,FC Red Bull Salzburg,76,85,183,157,Zambia,ST,93,76,58,76,24,70,22,12000
12260,Luis Milla,25,Granada CF,76,81,175,148,Spain,CM,77,60,75,73,70,72,22,9500
12766,Chiquinho,24,SL Benfica,76,81,175,150,Portugal,CAM,72,70,77,80,54,52,12,10500
12973,A. Rrahmani,26,Napoli,76,80,193,183,Kosovo,CB,62,51,54,59,78,80,47,9000
13020,V. Mykolenko,21,Dynamo Kyiv,76,84,180,157,Ukraine,LB,78,44,62,57,73,63,0.5,10000
13209,M. Salisu,21,Southampton,76,84,190,187,Ghana,CB,67,36,51,54,76,80,32,10500
13548,L. Rupp,27,TSG 1899 Hoffenheim,76,76,178,161,Germany,CM,68,67,75,78,66,64,30,8000
13792,Carlos Neva,24,Granada CF,76,81,175,141,Spain,LB,78,50,61,70,74,64,20,9000
13855,P. Ševcík,26,SK Slavia Praha,76,79,173,146,Czech Republic,CAM,80,73,74,78,65,75,0.5,9500
14210,E. Camavinga,17,Stade Rennais FC,76,88,183,150,France,CM,71,62,74,77,75,75,5,12000
14710,A. Zamorado,39,Ecuador,76,76,183,172,Ecuador,CAM,57,78,81,77,36,59,0,0
14712,J. Monsario,35,Ecuador,76,76,185,183,Ecuador,CB,34,48,48,39,76,82,0,0
15194,L. Fernández,21,Tigres U.A.N.L.,76,85,165,143,Uruguay,CAM,72,76,73,78,41,63,31,12000
15222,Ansu Fati,17,FC Barcelona,76,90,178,146,Spain,LW,88,71,68,79,29,53,24,15000
44,R. Weidenfeller,36,Borussia Dortmund,75,75,190,198,Germany,GK,70,76,50,77,22,81,20,900
128,D. Kuyt,35,Feyenoord,75,75,183,185,Netherlands,ST,66,76,73,70,65,77,15,1500
197,D. Bonera,37,Villarreal CF,75,75,183,185,Italy,CB,31,38,53,45,78,69,20,450
206,E. Moretti,37,Torino,75,75,183,170,Italy,CB,40,32,50,55,79,61,20,450
210,S. Proto,37,Lazio,75,75,183,163,Belgium,GK,74,71,73,75,47,76,22,675
228,S. Pienaar,34,Sunderland,75,75,170,146,South Africa,CAM,68,70,77,77,49,61,40,2000
244,P. Evra,36,West Ham United,75,75,175,165,France,CB,65,51,71,74,76,69,50,775
293,A. Aquilani,32,UD Las Palmas,75,75,185,174,Italy,CM,54,70,80,75,60,62,20,5000
336,A. Emaná,34,Gimnàstic de Tarragona,75,75,180,170,Cameroon,CAM,67,73,73,76,56,80,10,2200
344,Iraizoz,37,Girona FC,75,75,190,196,Spain,GK,69,77,74,67,33,85,15,450
355,K. Touré,35,Celtic,75,75,178,168,Ivory Coast,CB,63,59,60,55,74,79,30,700
368,B. Schweinsteiger,34,,75,75,183,174,Germany,CB,34,69,77,71,72,71,0,0
379,H. Kaldirim,30,Medipol Basaksehir FK,75,75,183,165,Turkey,LB,73,56,68,69,73,72,30,5500
383,J. Hansen,35,FC Midtjylland,75,75,188,172,Denmark,GK,75,72,77,75,42,76,13,1800
387,J. Briand,34,FC Girondins de Bordeaux,75,75,183,187,France,ST,63,75,72,73,46,72,31,3500
389,S. Brown,35,Celtic,75,75,175,176,Scotland,CDM,58,61,63,71,73,81,30,2100
422,S. Kießling,33,Bayer 04 Leverkusen,75,75,190,179,Germany,ST,54,76,66,63,44,75,50,4200
427,O. Martins,35,Wuhan Zall,75,75,170,154,Nigeria,ST,85,74,64,76,37,74,10,3100
441,J. Barton,33,Burnley,75,75,180,154,England,CDM,55,68,75,72,69,81,40,2500
465,W. Caballero,38,Chelsea,75,75,185,183,Argentina,GK,74,72,71,74,45,76,32,675
483,J. Morel,36,FC Lorient,75,75,173,157,Madagascar,CB,65,44,62,59,75,78,18,1300
527,M. Barovero,35,Monterrey,75,75,183,163,Argentina,GK,73,70,64,77,35,78,18,1800
536,M. Barbosa,34,Villarreal CF,75,75,188,174,Argentina,GK,76,72,76,75,43,74,21,2900
555,S. Kirintili,35,Atiker Konyaspor,75,75,185,172,Turkey,GK,75,72,68,78,49,75,8,1800
557,O. Wendt,34,Borussia Mönchengladbach,75,75,180,181,Sweden,LB,62,62,74,73,74,70,30,2300
580,Vesga,27,Athletic Club de Bilbao,75,76,190,185,Spain,CDM,51,63,69,68,74,75,22,7500
596,P. Kieszek,36,Rio Ave FC,75,75,188,176,Poland,GK,74,72,68,77,50,76,5,1100
603,F. Magnanelli,35,Sassuolo,75,75,180,174,Italy,CDM,56,55,69,63,77,67,19,2100
619,L. Podolski,35,Antalyaspor,75,75,183,183,Germany,CAM,66,79,77,74,41,72,13,2900
628,J. Hart,33,Tottenham Hotspur,75,75,196,201,England,GK,72,75,65,77,58,74,50,3600
647,M. Noble,33,West Ham United,75,75,178,168,England,CM,38,67,76,73,72,71,36,3900
649,J. Sand,39,Club Atlético Lanús,75,75,183,174,Argentina,ST,51,79,61,65,37,72,15,1900
659,R. Palacio,38,Bologna,75,75,175,154,Argentina,RW,72,71,72,82,46,63,24,2400
660,M. Eikrem,29,Molde FK,75,75,183,152,Norway,CAM,64,70,78,75,44,48,9,6500
686,M. Bradley,32,Toronto FC,75,75,188,174,United States,CDM,55,62,75,72,69,75,8,4400
694,Markel Bergara,33,Getafe CF,75,75,180,172,Spain,CDM,41,64,72,65,73,72,20,3200
707,J. Corona,39,Cruz Azul,75,75,183,185,Mexico,GK,72,77,68,73,39,78,23,675
722,M. Flamini,34,Getafe CF,75,75,178,148,France,CB,51,65,70,64,76,70,20,2000
732,T. Vermaelen,34,Belgium,75,75,183,176,Belgium,CB,59,59,68,60,77,69,9,2500
784,Léo Matos,34,PAOK,75,75,183,179,Brazil,RB,78,68,71,74,72,75,0.5,2300
820,H. Ben Arfa,33,Real Valladolid CF,75,75,178,143,France,CAM,70,74,74,80,31,63,19,4000
824,Javi García,33,Boavista FC,75,75,188,181,Spain,CB,48,61,66,66,74,81,9,3200
826,V. Behrami,35,Genoa,75,75,185,181,Switzerland,CDM,59,64,71,71,74,74,11,2100
835,Llorente,35,Napoli,75,75,193,203,Spain,ST,31,76,61,66,33,68,41,3100
837,S. Bolat,31,KAA Gent,75,75,185,183,Turkey,GK,71,78,79,75,43,74,16,4300
841,A. Mierzejewski,33,Chongqing Dangdai Lifan FC SWM Team,75,75,175,161,Poland,CAM,72,74,73,77,47,74,13,4000
848,V. Ibiševic,35,FC Schalke 04,75,75,188,183,Bosnia Herzegovina,ST,50,76,67,71,43,71,21,3100
854,Cesc Fàbregas,33,AS Monaco,75,75,178,168,Spain,CM,42,67,80,74,59,56,42,3900
891,L. Baines,34,Everton,75,75,170,154,England,LB,56,67,77,73,76,59,57,2300
905,A. Diamanti,37,Western United FC,75,75,180,165,Italy,CAM,61,72,78,79,33,61,3,2200
913,G. Pellè,34,Shandong Luneng TaiShan FC,75,75,193,198,Italy,ST,44,75,65,63,34,85,20,3500
952,N. Maurice-Belay,31,FC Girondins de Bordeaux,75,75,183,176,France,LM,77,68,73,74,49,67,40,3400
1018,R. Shishkin,30,FC Krasnodar,75,75,178,157,Russia,RB,75,61,73,71,73,66,30,4800
1024,N. Domingo,35,Olimpia Asunción,75,75,175,154,Argentina,CDM,41,59,68,68,73,72,0.5,2100
1049,Jardel,34,SL Benfica,75,75,193,190,Brazil,CB,50,42,52,50,77,72,12,2500
1052,H. Rodallega,34,Denizlispor,75,75,180,159,Colombia,ST,72,73,70,77,43,69,26,3500
1074,A. Masiello,34,Genoa,75,75,183,181,Italy,CB,50,37,56,58,78,67,15,2500
1077,K. Vermeer,34,Los Angeles FC,75,75,180,172,Netherlands,GK,75,68,66,81,57,76,6,2900
1084,A. Ulmer,34,Austria,75,75,175,161,Austria,LB,68,62,71,71,73,70,24,2300
1117,D. Randolph,33,West Ham United,75,75,188,172,Republic of Ireland,GK,77,72,67,76,43,73,26,3600
1135,W. Hennessey,33,Crystal Palace,75,75,198,198,Wales,GK,76,74,79,71,41,75,34,3600
1153,T. Krul,32,Norwich City,75,75,188,163,Netherlands,GK,76,74,66,77,39,74,9,4000
1160,N. Sahin,31,Antalyaspor,75,75,180,161,Turkey,CM,30,68,80,76,72,66,16,5000
1184,I. Scocco,35,Newell's Old Boys,75,75,178,161,Argentina,CF,70,80,73,82,35,65,13,3100
1190,H. Ayala,33,Tigres U.A.N.L.,75,75,183,179,Mexico,CB,55,53,65,59,78,72,37,3100
1193,J. McArthur,32,Crystal Palace,75,75,178,146,Scotland,CDM,58,66,72,73,74,74,46,5000
1194,G. Bergessio,35,Nacional de Montevideo,75,75,178,163,Argentina,ST,68,75,61,68,34,75,0.5,3100
1206,L. Schøne,34,Genoa,75,75,178,172,Denmark,CM,42,74,80,76,62,59,17,3200
1216,Manu García,34,Deportivo Alavés,75,75,183,163,Spain,CDM,43,69,72,69,77,76,22,3200
1217,D. Zurutuza,32,Real Sociedad,75,75,185,168,France,CM,56,70,73,73,69,65,25,5000
1218,Coke,33,Levante UD,75,75,178,163,Spain,RB,66,66,68,70,76,67,20,3000
1231,A. Begovic,33,Bournemouth,75,75,198,223,Bosnia Herzegovina,GK,75,74,72,75,48,74,11,3600
1244,N. Moisander,34,SV Werder Bremen,75,75,183,168,Finland,CB,47,49,69,69,76,68,23,2500
1300,Adrián López,32,CA Osasuna,75,75,183,161,Spain,CF,72,75,70,78,27,61,30,5500
1306,G. Castro,35,Nacional de Montevideo,75,75,178,154,Uruguay,CAM,76,73,76,79,40,55,0.5,2900
1337,S. Kums,32,KAA Gent,75,75,175,161,Belgium,CM,57,66,78,75,71,67,22,5000
1352,W. Reid,31,Sporting Kansas City,75,75,190,192,New Zealand,CB,51,52,48,48,76,69,8,4900
1394,O. Toivonen,33,Malmö FF,75,75,193,172,Sweden,ST,50,77,75,73,41,73,10,4200
1400,A. Fernández,34,Cádiz CF,75,75,178,157,Argentina,CM,63,69,75,75,72,69,27,3200
1406,M. Fellaini,32,Shandong Luneng TaiShan FC,75,75,193,187,Belgium,CB,37,71,70,70,77,87,19,5000
1413,F. Lustenberger,32,BSC Young Boys,75,75,183,161,Switzerland,CB,55,37,60,65,78,73,20,4300
1425,F. Johnson,31,Borussia Mönchengladbach,75,75,183,163,United States,LM,71,66,73,75,68,64,26,6000
1464,Vieirinha,34,PAOK,75,75,173,154,Portugal,LM,73,76,74,76,68,62,0.5,3400
1517,D. Biseswar,32,PAOK,75,75,175,174,Netherlands,CAM,73,69,77,79,33,60,0.5,5000
1518,S. Okaka,30,Udinese,75,75,185,198,Italy,ST,61,74,58,70,30,80,18,6500
1522,T. Mangani,33,Angers SCO,75,75,183,174,France,CM,53,69,77,70,70,72,22,3900
1531,Ivo,33,Henan Jianye FC,75,75,173,143,Brazil,LM,73,69,77,74,53,66,15,3900
1540,M. Layún,32,Monterrey,75,75,178,157,Mexico,RB,77,71,68,75,71,74,34,4100
1576,R. Hennings,32,Fortuna Düsseldorf,75,75,180,176,Germany,ST,65,80,62,68,40,77,28,5500
1581,M. Marin,31,Al Ahli,75,75,170,141,Germany,CAM,73,66,75,81,30,42,35,6000
1590,Pablo Hernández,35,Leeds United,75,75,173,146,Spain,CAM,68,73,77,78,46,60,57,2900
1627,T. Kraft,30,Hertha BSC,75,75,188,187,Germany,GK,79,74,60,83,48,64,19,4500
1674,B. Dockal,31,Sparta Praha,75,75,183,163,Czech Republic,CAM,63,74,79,75,48,59,0.5,6000
1677,A. Ekdal,30,Sampdoria,75,75,185,181,Sweden,CM,47,65,76,73,71,73,19,6000
1723,A. Epureanu,33,Medipol Basaksehir FK,75,75,188,168,Moldova,CB,47,53,55,55,77,76,30,3100
1729,D. Stephens,31,Burnley,75,75,185,172,England,CDM,56,65,74,69,72,77,46,5500
1731,A. Modeste,32,1. FC Köln,75,75,188,185,France,ST,72,74,63,70,35,80,28,5500
1758,M. Tekdemir,32,Medipol Basaksehir FK,75,75,178,150,Turkey,CDM,61,60,65,70,74,73,30,4400
1764,J. Holebas,36,Olympiacos CFP,75,75,185,179,Greece,LB,60,65,74,73,73,74,0.5,1200
1776,P. Aguilar,33,Cruz Azul,75,75,178,172,Paraguay,CB,56,52,54,55,76,75,47,3100
1802,A. Rami,34,Boavista FC,75,75,190,198,France,CB,47,48,53,58,74,81,9,2500
1817,L. Fejsa,31,Al Ahli,75,75,183,176,Serbia,CB,53,57,63,65,77,78,32,5000
1854,E. Choupo-Moting,31,Cameroon,75,75,190,201,Cameroon,ST,73,72,68,77,37,71,0,0
1866,Roberto,34,Real Valladolid CF,75,75,193,212,Spain,GK,78,67,73,79,47,73,14,2900
1891,M. Moralez,33,New York City FC,75,75,157,123,Argentina,CAM,73,71,74,77,52,49,9,4000
1897,I. Traoré,32,Borussia Mönchengladbach,75,75,170,134,Guinea,RM,70,69,73,82,44,47,32,5000
1915,M. Kelly,30,Crystal Palace,75,75,190,170,England,CB,50,44,59,61,77,70,42,5500
1939,L. Pratto,32,River Plate,75,75,188,201,Argentina,ST,72,74,70,73,63,82,18,5500
1979,Fábio Pacheco,32,Moreirense FC,75,75,180,161,Portugal,CDM,67,55,70,66,73,74,13,4400
2003,I. Traoré,33,Angers SCO,75,75,183,192,Ivory Coast,CB,43,32,57,49,74,84,20,3100
2037,I. Popov,31,Bulgaria,75,75,183,157,Bulgaria,CAM,76,74,73,74,61,70,0,0
2044,R. Cota,32,Club León,75,75,183,190,Mexico,GK,75,70,67,78,57,79,17,4000
2046,K. Gibbs,30,West Bromwich Albion,75,75,178,154,England,LB,76,57,68,72,72,70,61,5500
2060,L. Ayling,28,Leeds United,75,75,185,159,England,RB,68,51,63,68,74,75,74,5500
2065,G. Kakuta,29,Racing Club de Lens,75,75,173,141,DR Congo,CAM,73,70,74,80,40,63,37,6500
2082,S. Fernández,35,Nacional de Montevideo,75,75,168,143,Uruguay,RM,79,70,65,80,34,60,0.5,2900
2108,K. Honda,33,Vitesse,75,75,183,163,Japan,CAM,71,71,75,75,50,61,20,4000
2116,T. Kádár,30,Shandong Luneng TaiShan FC,75,75,188,181,Hungary,LB,70,34,66,61,74,79,17,5500
2124,Kiko Olivas,31,Real Valladolid CF,75,75,185,176,Spain,CB,51,52,61,59,76,77,18,4900
2151,H. González,29,Mexico,75,76,183,170,Mexico,GK,76,74,70,73,33,76,29,5500
2152,J. Dueñas,31,Tigres U.A.N.L.,75,75,175,161,Mexico,LB,73,67,72,74,69,82,37,4800
2183,J. Hernández,31,Pachuca,75,75,170,172,Mexico,CDM,66,60,71,69,70,79,16,5000
2200,Ganso,28,Amiens SC,75,75,183,172,Brazil,CAM,35,74,79,78,36,60,20,6500
2241,D. Janmaat B,30,Watford,75,75,185,176,Netherlands,RB,67,65,72,74,74,72,17,5500
2243,M. Phillips,29,West Bromwich Albion,75,75,183,165,Scotland,RM,81,70,71,74,43,70,70,6500
2258,Diogo Viana,30,SC Braga,75,75,175,152,Portugal,RWB,82,64,71,77,70,63,13,5500
2277,A. Hernández,27,PFC CSKA Moscow,75,75,185,161,Uruguay,ST,82,74,62,72,30,69,1,7000
2290,M. Diamé,31,Newcastle United,75,75,183,190,Senegal,CM,68,71,68,74,75,79,40,5500
2318,Miguel Lopes,33,Kayserispor,75,75,183,183,Portugal,RB,77,50,67,68,73,77,14,3000
2328,O. Assaidi,28,FC Twente,75,75,178,152,Morocco,LM,82,70,68,82,33,52,10,6500
2329,C. Álvarez,34,Real Zaragoza,75,75,185,183,Argentina,GK,75,73,71,78,48,76,8,2900
2344,D. Brosinski,31,1. FSV Mainz 05,75,75,178,154,Germany,RB,76,61,71,71,72,68,23,4800
2347,A. Dragovic,29,Bayer 04 Leverkusen,75,76,185,185,Austria,CB,66,51,60,64,76,75,46,6500
2352,E. Room,31,Columbus Crew SC,75,75,188,179,Curacao,GK,76,75,69,76,45,72,6,4300
2359,S. Aziz,29,Fenerbahçe SK,75,76,183,174,Turkey,CB,71,32,55,57,76,77,51,6500
2365,Y. Bolasie,31,Everton,75,75,185,185,DR Congo,LW,79,69,68,79,34,76,68,6000
2396,Nélson Oliveira,28,AEK Athens,75,75,185,181,Portugal,ST,71,76,65,72,37,75,0.5,7000
2403,Susaeta,31,Melbourne City FC,75,75,178,150,Spain,CAM,69,71,80,77,41,61,14,6000
2409,D. Diekmeier,30,SV Sandhausen,75,75,188,174,Germany,RB,82,40,65,66,70,74,8,5500
2410,B. Oczipka,31,FC Schalke 04,75,75,185,187,Germany,LB,66,59,72,71,74,76,23,4800
2425,D. Santon,29,Roma,75,75,188,170,Italy,RB,65,58,71,73,74,68,0.5,5500
2432,Victor Sánchez,32,RCD Espanyol,75,75,175,159,Spain,CDM,54,63,77,73,75,66,9,5000
2477,T. Cleverley,30,Watford,75,75,175,148,England,CM,63,69,75,74,61,65,18,6000
2575,T. Jantschke,30,Borussia Mönchengladbach,75,75,178,168,Germany,CB,54,41,64,65,78,72,30,5500
2585,K. Glik,32,Benevento,75,75,190,176,Poland,CB,36,32,45,51,74,79,16,4300
2589,I. Opara,31,Minnesota United FC,75,75,188,181,United States,CB,84,38,52,56,73,82,8,4900
2591,S. Frei,34,Seattle Sounders FC,75,75,190,194,United States,GK,75,71,67,78,44,77,6,2900
2601,D. Quintero,32,Houston Dynamo,75,75,165,146,Colombia,RW,87,73,69,81,28,65,9,5000
2648,P. Pekarík,33,Hertha BSC,75,75,178,161,Slovakia,RB,63,37,64,74,73,67,35,3000
2654,A. Smith,29,Bournemouth,75,75,180,172,England,RWB,68,60,70,73,74,69,14,5500
2665,O. Alonso,34,Minnesota United FC,75,75,180,154,Cuba,CDM,61,65,68,73,70,77,8,2600
2677,T. Rincón,32,Torino,75,75,178,168,Venezuela,CDM,66,59,71,75,74,78,38,5000
2678,Dídac Vilà,31,RCD Espanyol,75,75,185,163,Spain,LB,69,51,68,72,73,75,9,4800
2688,L. Júnior,29,RCD Mallorca,75,75,180,174,Ivory Coast,LM,87,72,64,76,34,74,11,6500
2692,F. Martínez,30,Barcelona Sporting Club,75,75,178,163,Ecuador,ST,89,72,65,75,32,68,0.5,6500
2699,S. Corchia,29,Sevilla FC,75,75,175,148,France,RB,72,65,73,74,75,65,23,5500
2714,Y. Osako,30,SV Werder Bremen,75,75,183,157,Japan,CF,67,72,64,78,44,63,28,6500
2716,M. Rits,26,Club Brugge KV,75,76,178,159,Belgium,CM,67,67,73,71,73,76,23,7500
2733,N. Araújo,28,RC Celta,75,76,188,192,Mexico,CB,67,41,55,58,76,78,21,6500
2741,G. Schennikov,29,PFC CSKA Moscow,75,75,178,165,Russia,LWB,79,54,69,70,71,69,37,5500
2753,V. Ignatiev,33,Lokomotiv Moscow,75,75,180,159,Russia,RB,76,63,71,70,72,67,38,3000
2779,J. Aquino,30,Tigres U.A.N.L.,75,75,168,137,Mexico,LM,87,66,70,78,40,53,41,6500
2780,S. Padt,30,FC Groningen,75,75,198,187,Netherlands,GK,76,72,68,77,38,73,8,4500
2786,F. Rinaudo,33,Rosario Central,75,75,175,163,Argentina,CDM,65,65,69,71,74,76,15,3200
2843,A. Nyom,32,Getafe CF,75,75,188,176,Cameroon,RM,80,59,72,70,73,83,25,5000
2862,L. Rodríguez,35,Club Atlético Colón,75,75,168,157,Argentina,CAM,67,77,74,77,27,63,12,3100
2874,C. Tosun,29,Everton,75,75,183,172,Turkey,ST,69,75,66,72,36,73,71,6500
2876,S. Cook,29,Bournemouth,75,75,185,181,England,CB,50,34,55,58,76,74,14,5500
2902,J. Larsen,29,Udinese,75,75,183,181,Denmark,RM,78,60,72,73,69,77,18,6500
2903,I. Pillud,34,Racing Club,75,75,178,181,Argentina,RB,77,50,67,69,74,77,17,2300
2929,C. Trimmel,33,1. FC Union Berlin,75,75,188,181,Austria,RB,69,60,70,67,72,79,25,3000
2940,P. Bargfrede,30,SV Werder Bremen,75,75,175,157,Germany,CDM,66,58,68,69,75,72,23,5500
2956,H. Seferovic,28,Switzerland,75,75,188,187,Switzerland,ST,70,75,66,71,47,81,15,7000
2964,N. Viergever,30,PSV,75,75,183,170,Netherlands,CB,68,55,66,67,75,77,15,5500
2968,A. Souquet,28,Montpellier HSC,75,75,178,163,France,RWB,72,58,70,71,71,69,28,5500
3001,Fábio Espinho,33,Boavista FC,75,75,175,148,Portugal,CAM,67,71,74,77,61,62,8,4000
3022,Rômulo,32,Brescia,75,75,178,159,Italy,RM,78,65,73,76,69,71,15,5000
3023,Portillo,30,Getafe CF,75,75,170,132,Spain,RM,66,70,75,76,55,63,25,6500
3024,Osmar,32,FC Seoul,75,75,193,190,Spain,CDM,48,60,69,57,73,87,11,4400
3025,C. Hourihane,29,Aston Villa,75,75,180,137,Republic of Ireland,CM,64,70,76,70,66,74,50,6500
3030,F. Ðuricic,28,Sassuolo,75,75,180,165,Serbia,CAM,73,67,73,77,42,55,30,6500
3032,D. Didavi,30,VfB Stuttgart,75,75,180,170,Germany,CAM,70,78,74,76,49,70,23,6500
3072,P. Jansson,29,Brentford,75,76,193,190,Sweden,CB,63,42,53,62,75,79,38,6500
3084,Y. Nagatomo,33,Olympique de Marseille,75,75,170,150,Japan,LB,80,49,65,70,72,65,30,3000
3102,Borja García,29,SD Huesca,75,75,175,159,Spain,CAM,79,70,73,75,58,65,23,6500
3112,F. Hanin,30,Paris FC,75,75,178,161,France,LB,85,44,69,75,69,72,9,5500
3117,B. Hamid,29,DC United,75,77,190,225,United States,GK,76,70,70,76,41,76,7,5500
3128,P. Jones,28,Manchester United,75,75,185,157,England,CB,53,50,60,56,76,73,79,6000
3132,Tiago Pinto,32,MKE Ankaragücü,75,75,178,154,Portugal,LB,80,60,70,75,70,69,23,4100
3139,F. Kainz,27,1. FC Köln,75,75,175,157,Austria,LM,73,73,72,78,39,61,26,7000
3162,J. Tavernier,28,Rangers FC,75,75,180,165,England,RB,86,67,72,74,68,78,44,5500
3179,D. Pabón,32,Monterrey,75,75,170,163,Colombia,RM,84,76,73,73,38,71,37,5000
